[00:00.000 --> 00:04.680]  All right, everybody tell me if we are live in the chat
[25:17.300 --> 25:21.780]  Take cuts of all the females. They all have everything i've grown most of it is
[25:21.860 --> 25:27.700]  Available and it's just a matter of who you go talk to and get it but uh, so there's my selection, you know
[25:27.700 --> 25:33.140]  Like I I do select as far as that's concerned and then I grow it and then people can figure it out from there
[25:33.140 --> 25:36.100]  You know and and I don't like if it's a runty flower
[25:36.660 --> 25:40.180]  Like that shit does not go out to the people like that's that's trash, you know
[25:40.260 --> 25:45.140]  Or if it's like just mids like i'm gonna tell you like hey guys like you're about to buy
[25:45.620 --> 25:49.780]  Malawi panama red f2 times wilson like do not buy it
[25:49.780 --> 25:57.620]  Red f2 times wilson like do not expect a wilson dominant plant. You're gonna get a lot of land racy traits, which is what?
[25:58.660 --> 26:02.420]  You know a newcomer per se maybe like maysonic is selling me mids
[26:02.500 --> 26:07.060]  No, dude, you bought a land race straight strain, which is not mids to some people like
[26:07.620 --> 26:13.540]  A more esteemed grower like they'd appreciate it for it being a land race, but it's just all how you look at things
[26:13.620 --> 26:18.980]  That's a great point dude, uh, I think that a lot of times people want to jump on shit and throw stones
[26:18.980 --> 26:25.220]  Like you said instead of taking that and saying hey, you know what if I cross this with other plants, you know
[26:25.220 --> 26:30.980]  Maybe that land race is going to pull something out of uh, another cultivar that that's unexpected
[26:31.380 --> 26:37.140]  So, you know, that's the magic of what you're doing. And and you know, I love your fucking shotgun approach, bro. It's beautiful
[26:37.540 --> 26:43.380]  Yeah, i've freaking grown russian auto land races I get I get the weirdest seeds I can find man if the weirder they sound
[26:43.540 --> 26:49.860]  I'm, like bring it and also the hype too. Hey, why is it hype? Oh, that's why it's hype. It's actually really good
[26:50.500 --> 26:55.300]  Oh, that's why people aren't growing land races anymore, but I still appreciate it. You know what I mean?
[26:57.140 --> 27:05.180]  What's the stuff that's really sticking out for you, uh, especially for 2020 that you've been working on uh besides, you know
[27:05.180 --> 27:07.740]  Your wilson that you you feel like is going to be
[27:08.300 --> 27:12.940]  Something that people are going to hype up wear t-shirts. I'll tell you what i'm stoked on
[27:13.260 --> 27:15.760]  Like i'm stoked on popping these mac v2s
[27:16.540 --> 27:23.260]  I'm stoked on popping these uh, the chem cookies the where people found gmo at like this is what i'm stoked on right now
[27:23.260 --> 27:28.380]  I'm stoked on popping these and and finding something cool in that to hit to wilson like that's that's
[27:28.940 --> 27:31.340]  Like those two things off the top like that's what i'm stoked on
[27:31.340 --> 27:35.500]  And that says a lot about me because I don't get to I have a lot of things I can work with but those two
[27:35.500 --> 27:38.380]  Things got mac v2. I know what i'm gonna get in mac
[27:38.380 --> 27:41.580]  I'm gonna get mac, you know, but it's cool to find that in seed form
[27:41.900 --> 27:46.300]  You can only find that in cut but now they have it in seed form and then they got uh,
[27:46.940 --> 27:52.060]  I'm, find me some gmo. You know what I mean? Hopefully fingers crossed a quicker finisher or something
[27:53.980 --> 27:59.200]  Yeah, you never know what you're gonna get that's yeah life's not always easy
[27:59.920 --> 28:07.520]  Yeah, you never know what you're gonna get that's yeah life's a box of chocolates man, yeah, it could be dog shit looking at
[28:12.320 --> 28:14.640]  Oh, dude, I love that you get your hands dirty man
[28:14.720 --> 28:18.640]  I love playing in the dirt and the compost and and you know playing with the biology
[28:18.720 --> 28:24.320]  so it's just it's nice to be refreshing to hear other people that are you know get into the chicken shit and the fucking shit
[28:24.400 --> 28:29.120]  And all that stuff and you know not afraid to roll up your sleeves and play with the mud man beautiful
[28:30.240 --> 28:32.240]  straight up
[28:32.880 --> 28:34.880]  Urban fucking warrior
[28:36.400 --> 28:38.240]  Fuck it
[28:38.240 --> 28:40.240]  So how many chickens you got brother?
[28:40.400 --> 28:42.080]  All right. Uh
[28:42.080 --> 28:45.360]  There's the original seven. They had six one dive this morning
[28:46.240 --> 28:52.320]  Uh, so was that 12 and then I got two other ones. So that's 14. I think I did the math, right?
[28:55.280 --> 28:58.880]  So you're using the chicken shit as fertilizer or you just collect yeah
[29:00.080 --> 29:05.520]  All the dookie I throw it into uh, my spent soil and just let it do its thing in there. Nice
[29:06.240 --> 29:07.280]  Nice
[29:07.280 --> 29:10.000]  Well, i'll have to come down i'm up in oxnard one of these days
[29:10.000 --> 29:15.040]  I'll have to blast down there and see what your operation looks like and uh, yeah playing the mug with you a little bit
[29:15.600 --> 29:17.600]  Yeah, man, let's let's get dirty
[29:17.600 --> 29:19.600]  I'm
[29:22.000 --> 29:24.000]  I thought you were playing around with red buds
[29:24.400 --> 29:26.400]  So yeah, I met that joe
[29:27.120 --> 29:28.640]  When I saw you at the expo
[29:28.640 --> 29:29.680]  Shout out red bud, man
[29:29.680 --> 29:33.600]  He he sent me a pallet all the way here to compton to my front steps, man
[29:33.680 --> 29:37.840]  That that dude's a g I I use this cover crop. I use I use uh,
[29:37.920 --> 29:42.320]  I just I have some of his oriental herb nutrients that i'm about to start pumping out onto these plants
[29:42.720 --> 29:44.720]  I fucks with all that man
[29:45.200 --> 29:46.960]  Right on man. Yeah
[29:47.040 --> 29:49.040]  You seem like a pretty good dude, man
[29:50.160 --> 29:54.880]  Yeah, i'd love to i'd love to hear more about this, uh cat soil what is it is it a super soil
[29:56.080 --> 29:58.960]  It's a living soil and it's a bag living soil
[29:59.680 --> 30:02.320]  That's kind of hard to do. I mean i've been playing with this shit for years
[30:04.400 --> 30:06.400]  When you open it up, does it smell like the forest
[30:07.520 --> 30:09.520]  it's very uh
[30:09.680 --> 30:15.060]  Uh, it's it's it's hard to wet. You know what I mean? It's hard to get it wet. It's hydrophobic
[30:15.220 --> 30:19.300]  Yeah, it's hydrophobic so he's he sounds like what he's done is a um,
[30:20.180 --> 30:26.020]  Uh kind of a suspended, uh animation to the organism so that basically he's put him in cyst form
[30:26.420 --> 30:34.020]  So as things hydrate they're released. Um, you know, one of the things I make is a uh living inoculant and that's what I have to do
[30:34.100 --> 30:37.620]  Because if you try to ship that shit or put it on a shelf
[30:38.100 --> 30:43.240]  Uh, what happens is uh, the organisms start consuming all the oxygen and the next thing you know goes anaerobic
[30:43.800 --> 30:47.640]  So, uh, yeah i'ma i'ma chase that boy around see what he's actually doing because
[30:48.120 --> 30:52.680]  um, that's that is the future is is having you know, these living soils that are
[30:53.480 --> 30:58.760]  shelf stable, um, and then once you do finally get the wetting to occur
[30:59.240 --> 31:01.400]  Uh, they come to life and and do their work man
[31:02.200 --> 31:08.120]  Yeah, and and that's cool that I can just like like that kind of makes it true that that's what I got
[31:08.200 --> 31:12.600]  It different from everything like that. There was rice hole very very little rice hole in there
[31:12.840 --> 31:16.600]  But like it was kind of hard to get this wet like it almost got muddy at one point
[31:16.680 --> 31:21.320]  But once it got wet like it was good to go and and everything that grew in it
[31:21.880 --> 31:28.760]  Like needed minimal input compared to its counterparts that were in roots organics that needed like, uh,
[31:29.320 --> 31:33.800]  You know, they needed more tlc per se those kind of had a better jump start
[31:34.440 --> 31:39.640]  Yeah, yeah, the boy's definitely doing some good work for sure and I can't wait to dive down that hole with him and see what
[31:39.960 --> 31:41.400]  He's all about
[31:41.400 --> 31:43.880]  Straight up shout out red blood soil. Yeah, right
[31:45.560 --> 31:50.940]  So, uh, what is your favorite, uh smoke brother, I mean, what what's your what's your pleasure you got multiples
[31:51.800 --> 31:55.800]  Oh, i'ma, i'ma i'ma hash dude, man. I'm a hash snob man. I don't know
[31:57.800 --> 32:00.840]  Look wait right here. Wait, right? All right. All right, bring it on bro
[32:04.870 --> 32:06.870]  I love the fucking cats in the background
[32:07.670 --> 32:10.710]  I love this. This is all the stuff that I didn't like
[32:12.390 --> 32:15.270]  I don't I didn't like any of this stuff. Not that I didn't like it
[32:15.430 --> 32:20.870]  But like this stuff is like a month or two three months old. They're all full of hash
[32:21.430 --> 32:24.230]  And and if I don't like it, I don't smoke it. It's that simple
[32:27.030 --> 32:29.030]  So that's the rejected pile
[32:30.770 --> 32:34.250]  Disregard all the hash companies in here, but I didn't like this shit
[32:39.160 --> 32:41.160]  Oh, that's funny, dude
[32:43.880 --> 32:47.320]  The hash company is fine, it's whatever they fucking put in there
[32:52.680 --> 32:57.480]  So are you making your own smokes your your own hash is that is that your favorite
[32:58.280 --> 33:02.920]  Yeah, I like to make my own hash like uh, but the thing is I like to make my own seed even more
[33:03.560 --> 33:05.560]  So it's not like what am I gonna do?
[33:06.120 --> 33:11.400]  I usually make seeds because it makes more sense in in every way, you know
[33:11.960 --> 33:15.000]  Uh as opposed to hash like I can get hash
[33:15.560 --> 33:20.200]  Anyway, and it's like how much hash do you need? Okay. Now you're stuck with all this hash. I don't sell hash
