[00:14.720 --> 00:17.440]  Welcome back, Cannabis community.
[01:01:23.860 --> 01:01:25.860]  Like, it just never, it never came up
[01:01:25.860 --> 01:01:27.260]  in any other aspect of my life.
[01:01:27.260 --> 01:01:29.480]  And I know there are other industries where,
[01:01:29.480 --> 01:01:33.100]  because what you're doing produces a heavy smell,
[01:01:33.100 --> 01:01:34.700]  does everyone in your town bitch
[01:01:34.700 --> 01:01:36.680]  about people smelling like that?
[01:01:36.680 --> 01:01:38.900]  I don't know, email me, tweet me.
[01:01:38.900 --> 01:01:40.340]  At NemoPunk15 on Twitter.
[01:01:40.340 --> 01:01:41.180]  If you're still listening.
[01:01:42.060 --> 01:01:43.260]  This guy's still listening at least,
[01:01:43.260 --> 01:01:45.380]  because he sent us an email and he gives a lot of shit.
[01:01:45.380 --> 01:01:46.980]  Thanks for listening, man.
[01:01:46.980 --> 01:01:49.460]  So no, our bottom line is do not increase your tolerance.
[01:01:49.460 --> 01:01:51.600]  Stay a cheap date, it's fun.
[01:01:51.600 --> 01:01:54.020]  Maybe sometimes on Friday, take three or four puffs,
[01:01:54.020 --> 01:01:55.260]  see what you can do.
[01:01:55.260 --> 01:01:57.260]  But don't try to step it up just to step it up
[01:01:57.260 --> 01:01:59.340]  for the sake of stepping it up.
[01:01:59.340 --> 01:02:00.740]  That's not necessary.
[01:02:00.740 --> 01:02:02.300]  Let's talk about your music selections here.
[01:02:02.300 --> 01:02:03.380]  It all sucks, you're a loser.
[01:02:03.380 --> 01:02:04.500]  No, I'm totally kidding, dude.
[01:02:04.500 --> 01:02:06.580]  I'm almost 40 years old.
[01:02:06.580 --> 01:02:09.260]  And your music selection, like Mike said,
[01:02:09.260 --> 01:02:10.140]  that's all up to you.
[01:02:10.180 --> 01:02:11.500]  I don't give a shit what people think
[01:02:11.500 --> 01:02:12.820]  about my music selection.
[01:02:12.820 --> 01:02:15.500]  Dude, I will listen to, on the same car ride,
[01:02:15.500 --> 01:02:17.500]  I'll listen to Phish, I'll listen to Journey,
[01:02:17.500 --> 01:02:19.060]  and then I'll listen to fucking Snoop Dogg
[01:02:19.060 --> 01:02:20.740]  on the same car ride.
[01:02:20.740 --> 01:02:22.900]  There was a spot in like my early 20s
[01:02:22.900 --> 01:02:25.860]  where I stopped caring what I was listening to
[01:02:25.860 --> 01:02:28.060]  in a way that other people would consider.
[01:02:28.060 --> 01:02:28.900]  Yeah.
[01:02:28.900 --> 01:02:30.540]  Like when I was a teenager and I was bumping
[01:02:30.540 --> 01:02:33.380]  to something I knew that I liked that wasn't popular,
[01:02:33.380 --> 01:02:35.260]  and I'm coming to a stoplight where other people
[01:02:35.260 --> 01:02:37.980]  are gonna be able to both hear and identify me,
[01:02:37.980 --> 01:02:40.820]  I'd turn that down and just enjoy it quietly
[01:02:40.820 --> 01:02:41.700]  with my windows up.
[01:02:41.700 --> 01:02:45.060]  And when we were doing 55 again, I'd pump it back up.
[01:02:45.060 --> 01:02:46.940]  Now, fuck it, I'll let you listen
[01:02:46.940 --> 01:02:48.980]  to whatever the fuck I'm listening to if you want.
[01:02:48.980 --> 01:02:50.260]  Oh yeah, if you're riding next to me,
[01:02:50.260 --> 01:02:52.780]  you get to hear the reggae channel on Sirius XM
[01:02:52.780 --> 01:02:53.620]  most of the time.
[01:02:53.620 --> 01:02:55.420]  If it makes you happy, turn it up.
[01:02:55.420 --> 01:02:57.700]  I was listening to Joey Diaz's podcast,
[01:02:57.700 --> 01:02:59.700]  Uncle Joey, the Church of What's Happening Now,
[01:02:59.700 --> 01:03:03.220]  and I was in traffic, like near where I live,
[01:03:03.220 --> 01:03:06.460]  there's a street where traffic is fucked in the morning.
[01:03:06.460 --> 01:03:08.780]  Okay, normally it takes me 15 minutes to get it to work.
[01:03:08.780 --> 01:03:10.340]  I left 35 minutes earlier that day
[01:03:10.340 --> 01:03:11.580]  and I was still fucking late.
[01:03:11.580 --> 01:03:13.740]  So that's how the construction and the traffic are.
[01:03:13.740 --> 01:03:16.860]  Joey Diaz was just cussing up a fucking storm
[01:03:16.860 --> 01:03:18.500]  about something, and I look over
[01:03:18.500 --> 01:03:21.500]  and the little half-tard with the fucking flag
[01:03:21.500 --> 01:03:24.300]  that's waving everyone to slow down is staring at my car,
[01:03:24.300 --> 01:03:26.460]  like, what is that guy fucking listening to?
[01:03:26.460 --> 01:03:27.340]  It was so funny.
[01:03:27.340 --> 01:03:29.100]  I didn't care, I didn't change anything,
[01:03:29.100 --> 01:03:30.500]  but I just thought it was because Joey Diaz
[01:03:30.500 --> 01:03:31.860]  will let it out.
[01:03:31.860 --> 01:03:33.700]  Joey Diaz will call you a cocksucker
[01:03:33.700 --> 01:03:36.060]  and go off for 10 minutes, and it was hilarious.
[01:03:36.620 --> 01:03:37.940]  I was listening to a podcast today,
[01:03:37.940 --> 01:03:40.460]  and when it ended, the next one in my queue came up,
[01:03:40.460 --> 01:03:43.620]  and it was a Kevin Smith and Jason Mewes podcast
[01:03:43.620 --> 01:03:45.460]  that was particularly filthy,
[01:03:45.460 --> 01:03:47.020]  and I let it roll for about half an hour
[01:03:47.020 --> 01:03:49.380]  before it clicked that I was at work.
[01:03:49.380 --> 01:03:51.380]  Maybe find another podcast.
[01:03:51.380 --> 01:03:52.980]  You can listen to that where you are.
[01:03:52.980 --> 01:03:53.820]  It's just fine.
[01:03:53.820 --> 01:03:56.820]  Yes, we listen to Wheeler Walker Jr. at work sometimes.
[01:03:56.820 --> 01:03:58.140]  So let's get back into this dude's email,
[01:03:58.140 --> 01:04:00.020]  because we've been recording for an hour and four minutes.
[01:04:00.020 --> 01:04:01.260]  Dude, it was a kick-ass email.
[01:04:01.260 --> 01:04:02.340]  We had to go off on it.
[01:04:02.340 --> 01:04:03.900]  He says, I'm a huge fan of music.
[01:04:03.900 --> 01:04:05.500]  My tastes have grown to be more eclectic
[01:04:05.940 --> 01:04:06.780]  since high school.
[01:04:06.780 --> 01:04:07.620]  Then he talks about my friends,
[01:04:07.620 --> 01:04:08.540]  and I used to cruise around in my car
[01:04:08.540 --> 01:04:11.340]  and smoke and listen to Slipknot and similar,
[01:04:11.340 --> 01:04:12.940]  occasionally pausing for an in-car mosh.
[01:04:12.940 --> 01:04:14.100]  Like I said earlier, dude,
[01:04:14.100 --> 01:04:16.660]  I was a teenager and I was into Metallica.
[01:04:16.660 --> 01:04:18.060]  I got into Pantera.
[01:04:18.060 --> 01:04:19.740]  I dabbled into the Cannibal Corpse,
[01:04:19.740 --> 01:04:21.700]  D-side type of shit for a minute,
[01:04:21.700 --> 01:04:24.260]  and then when I started heavily smoking cannabis,
[01:04:24.260 --> 01:04:27.780]  my music tastes changed drastically.
[01:04:27.780 --> 01:04:30.660]  I started the Nine Inch Nails Primus sort of thing,
[01:04:30.660 --> 01:04:32.420]  and then I went to an REM concert,
[01:04:32.420 --> 01:04:34.420]  and I thought I was a huge REM fan,
[01:04:34.420 --> 01:04:38.100]  and then I was listening to a lot of different stuff.
[01:04:38.100 --> 01:04:40.380]  You went 311 route, is the route Mike went?
[01:04:40.380 --> 01:04:43.860]  And then my first 311 show I was in for life.
[01:04:43.860 --> 01:04:45.820]  I'd listened to The Grateful Dead sporadically,
[01:04:45.820 --> 01:04:47.900]  but my friend Greg introduced me to The Grateful Dead,
[01:04:47.900 --> 01:04:49.980]  and then he took me to a Phish show at Red Rocks,
[01:04:49.980 --> 01:04:51.340]  and all hell broke loose.
[01:04:51.340 --> 01:04:52.220]  That's how that happened.
[01:04:52.220 --> 01:04:54.740]  So I never got into the heavy stuff.
[01:04:54.740 --> 01:04:55.660]  This is funny, y'all.
[01:04:55.660 --> 01:04:59.140]  Right before I found 311 and my life changed forever,
[01:04:59.140 --> 01:05:01.700]  the CD that I was most hyped to buy that summer
[01:05:01.700 --> 01:05:03.340]  was fucking So For Real.
[01:05:04.660 --> 01:05:05.700]  Yeah, you heard it here first.
[01:05:05.700 --> 01:05:07.580]  You admitted that on a podcast.
[01:05:07.580 --> 01:05:09.140]  Just like what you like, yo.
[01:05:09.140 --> 01:05:12.340]  The student says now he enjoys some rap and reggae,
[01:05:12.340 --> 01:05:13.900]  which is right up my alley.
[01:05:13.900 --> 01:05:17.340]  He says he's been listening to the I Revibes channel,
[01:05:17.340 --> 01:05:20.460]  which is, and then he selected his favorites,
[01:05:20.460 --> 01:05:22.700]  which is Revolution, Stick Figure, Tribal Seeds,
[01:05:22.700 --> 01:05:24.980]  and Dirty Heads, which is all acceptable reggae.
[01:05:24.980 --> 01:05:27.700]  I call that white boy surf dub or surf reggae.
[01:05:27.700 --> 01:05:29.260]  That's good stuff.
[01:05:29.260 --> 01:05:33.500]  I like more of the Jamaican reggae stuff most of the time,
[01:05:33.540 --> 01:05:35.740]  but if you're listening to Stick Figure and Revolution,
[01:05:35.740 --> 01:05:36.620]  you're already doing it, right?
[01:05:36.620 --> 01:05:38.260]  You're gonna be just fine.
[01:05:38.260 --> 01:05:39.860]  Those are up to par.
[01:05:39.860 --> 01:05:41.860]  You keep meaning to listen to the Mystic Roots, man.
[01:05:41.860 --> 01:05:42.700]  No pressure, bro.
[01:05:42.700 --> 01:05:43.520]  Check them out.
[01:05:43.520 --> 01:05:44.360]  You're gonna love it.
[01:05:44.360 --> 01:05:46.100]  They've got a lot of good stuff, old stuff and new stuff.
[01:05:46.100 --> 01:05:50.700]  On Mystic Roots, get yourself a bowl, fire it up,
[01:05:50.700 --> 01:05:53.860]  pull up YouTube, and do Mystic Roots, Pass the Marijuana,
[01:05:53.860 --> 01:05:55.940]  turn it up, sit back, close your eyes,
[01:05:55.940 --> 01:05:58.000]  and just enjoy the next seven minutes.
[01:05:58.000 --> 01:06:00.460]  That song's probably 10 years old.
[01:06:00.460 --> 01:06:02.300]  It's fucking amazing.
[01:06:02.300 --> 01:06:04.940]  I make sure to get it at least once a week in my list.
[01:06:04.940 --> 01:06:06.420]  And then check out some of the newer stuff
[01:06:06.420 --> 01:06:08.140]  with Catherine singing,
[01:06:08.140 --> 01:06:09.860]  with Catherine Ramirez on vocals now,
[01:06:09.860 --> 01:06:12.100]  because she wasn't with the band back in the day,
[01:06:12.100 --> 01:06:14.580]  and they've had some lineup changes over the years,
[01:06:14.580 --> 01:06:16.900]  and Kat sings, and it's a totally different vibe.
[01:06:16.900 --> 01:06:17.740]  I fucking dig it.
[01:06:17.740 --> 01:06:19.100]  Go see them live if they come near you.
[01:06:19.100 --> 01:06:20.820]  They tour a lot.
[01:06:20.820 --> 01:06:22.020]  So I'm gonna keep moving on the email.
[01:06:22.020 --> 01:06:25.660]  We are a rambly pair of stoners tonight.
[01:06:25.660 --> 01:06:29.720]  Bro, you mentioned you smoke and grab your sketchbook.
[01:06:29.720 --> 01:06:30.620]  What do you draw, man?
[01:06:30.660 --> 01:06:32.740]  I wanna see some of your art.
[01:06:32.740 --> 01:06:35.560]  If you're kind enough to share, I would appreciate it.
[01:06:35.560 --> 01:06:36.400]  Show me what you got.
[01:06:36.400 --> 01:06:37.700]  I used to draw when I was a youngster.
[01:06:37.700 --> 01:06:40.400]  I feel like I lost my passion for art for some reason.
[01:06:41.300 --> 01:06:42.260]  Let's see.
[01:06:42.260 --> 01:06:45.300]  Dude, medical use, recreational use is medical use.
[01:06:45.300 --> 01:06:46.300]  I completely agree.
[01:06:46.300 --> 01:06:47.620]  That's a great statement.
[01:06:47.620 --> 01:06:49.220]  Thank you for saying that.
[01:06:49.220 --> 01:06:50.740]  Anything that makes you feel better, man.
[01:06:50.740 --> 01:06:52.500]  And I'm sure you got some PTSD or something
[01:06:52.500 --> 01:06:53.860]  from being in the military.
[01:06:53.860 --> 01:06:57.380]  I'm sure something hurts, and you're a parent,
[01:06:57.380 --> 01:06:58.780]  so sometimes you just need an escape
[01:06:58.780 --> 01:06:59.940]  without even going anywhere.
[01:07:00.260 --> 01:07:01.220]  You still gotta be there.
[01:07:01.220 --> 01:07:04.460]  So it is, it's medical.
[01:07:04.460 --> 01:07:05.300]  Let's see.
[01:07:05.300 --> 01:07:06.820]  He also says, thanks for listening to a rambling man.
[01:07:06.820 --> 01:07:08.140]  Dude, thanks for the great email
[01:07:08.140 --> 01:07:10.740]  because you gave us like an hour worth of solid material.
[01:07:10.740 --> 01:07:11.640]  So that's awesome.
[01:07:13.180 --> 01:07:14.260]  Thanks for everything you do in state.
[01:07:14.260 --> 01:07:16.820]  I read Arachnid Death, and then I wanna deal with the PS.
[01:07:16.820 --> 01:07:17.860]  I wanna take a special moment.
[01:07:17.860 --> 01:07:20.220]  Thank you for sharing your experience with TBI.
[01:07:20.220 --> 01:07:22.580]  You could tell sharing like that was difficult.
[01:07:23.500 --> 01:07:25.220]  Dude, it was a little bit difficult.
[01:07:25.220 --> 01:07:26.540]  I tried to hide it, but there's a couple spots
[01:07:26.540 --> 01:07:27.380]  where my voice shaked.
[01:07:27.380 --> 01:07:29.780]  I was like, do I wanna share this much about myself?
[01:07:30.620 --> 01:07:31.780]  I appreciate you guys for listening,
[01:07:31.780 --> 01:07:33.820]  so I felt like I just needed to be as honest
[01:07:33.820 --> 01:07:35.660]  as I could with you because what's the point
[01:07:35.660 --> 01:07:37.980]  of recording a show if you don't make it honest and real?
[01:07:37.980 --> 01:07:38.960]  It's called Grow From Your Heart,
[01:07:38.960 --> 01:07:40.820]  so I did it all from my heart on that.
[01:07:40.820 --> 01:07:42.540]  Hey, Arachnid Death, thank you so much
[01:07:42.540 --> 01:07:43.860]  for your military service.
[01:07:43.860 --> 01:07:45.860]  Thank you for returning to the team, Cannabis.
[01:07:45.860 --> 01:07:47.420]  We like having you on the green team.
[01:07:47.420 --> 01:07:49.920]  And also, thank you for the huge, great email.
[01:07:49.920 --> 01:07:50.860]  I appreciate that.
[01:07:50.860 --> 01:07:53.260]  I hope we gave you some useful advice.
[01:07:53.260 --> 01:07:57.620]  Don't increase your intake just to be on the cool team.
[01:07:57.620 --> 01:07:58.860]  Go slow with the dabs.
[01:07:58.860 --> 01:08:00.300]  Don't go too hot.
[01:08:00.300 --> 01:08:02.020]  It should be.
[01:08:02.020 --> 01:08:03.580]  That's a mistake that we made
[01:08:03.580 --> 01:08:06.320]  that you can definitely learn from and avoid.
[01:08:06.320 --> 01:08:08.780]  We used to think you had to go real hot back in the day.
[01:08:08.780 --> 01:08:11.580]  It doesn't matter what you're hitting,
[01:08:11.580 --> 01:08:13.820]  what type of tip is on your nectar collector
[01:08:13.820 --> 01:08:15.820]  that you're using, or what type of nail
[01:08:15.820 --> 01:08:18.300]  or banger setup you end up seeing.
[01:08:18.300 --> 01:08:20.180]  If it's glowing, it's too hot.
[01:08:20.180 --> 01:08:21.540]  Yes, let it cool a little bit.
[01:08:21.540 --> 01:08:23.560]  I know I'm gonna get some glow squad hate for that,
[01:08:23.560 --> 01:08:24.620]  but y'all are nuts.
[01:08:24.620 --> 01:08:27.020]  Hashtag glow squad, shout out to Mickey Martin.
[01:08:27.860 --> 01:08:29.220]  Yep.
[01:08:29.220 --> 01:08:30.060]  That killed it, Mike Wentz.
[01:08:30.060 --> 01:08:31.300]  Killer email.
[01:08:31.300 --> 01:08:32.140]  That was awesome.
[01:08:32.140 --> 01:08:32.960]  Such a good email.
[01:08:32.960 --> 01:08:33.800]  Man, I appreciate it.
[01:08:33.800 --> 01:08:35.540]  If you've got any more questions, please send them to me.
[01:08:35.540 --> 01:08:37.420]  It's growfromyourheartathotmail.com.
[01:08:37.420 --> 01:08:40.340]  You guys, I have got a stack of emails on my desk.
[01:08:40.340 --> 01:08:43.340]  I just can't get through all of them in one episode.
[01:08:43.340 --> 01:08:44.180]  Your email is coming up.
[01:08:44.180 --> 01:08:45.020]  I'm not helping.
[01:08:45.020 --> 01:08:49.180]  I'm making sure we only get to one email per show.
[01:08:49.180 --> 01:08:50.820]  Yeah, Mike won't be here all the time.
[01:08:50.820 --> 01:08:51.660]  Don't worry, we'll get more messages done.
[01:08:51.660 --> 01:08:52.500]  They like it when we ramble.
[01:08:52.500 --> 01:08:53.380]  Mike, thanks for coming, man.
[01:08:53.380 --> 01:08:55.860]  You make a good podcast, you add some conversation.
[01:08:55.900 --> 01:08:57.060]  It's not just me talking.
[01:08:57.060 --> 01:08:57.900]  This was a good show.
[01:08:57.900 --> 01:09:01.060]  We had fun, we took some dabs, we made some friends.
[01:09:01.060 --> 01:09:01.900]  Yeah.
[01:09:01.900 --> 01:09:04.580]  Dude, we both needed it, getting out and doing a good show.
[01:09:04.580 --> 01:09:05.820]  Feels good, it's cathartic.
[01:09:05.820 --> 01:09:08.220]  It's fun hanging out, not at work, not on the clock.
[01:09:08.220 --> 01:09:09.780]  Yep.
[01:09:09.780 --> 01:09:11.620]  Dude, welcome to the team, officially.
[01:09:11.620 --> 01:09:13.300]  It feels good to be on a good team again.
[01:09:13.300 --> 01:09:14.300]  I appreciate that.
[01:09:14.300 --> 01:09:16.660]  I'm glad you see the potential in that team.
[01:09:16.660 --> 01:09:17.980]  You guys, if you ever have,
[01:09:17.980 --> 01:09:19.460]  if you've ever been out there and you're just like,
[01:09:19.460 --> 01:09:22.500]  oh, this works well, this is well thought out, I like this.
[01:09:22.500 --> 01:09:24.140]  Like, I've had that experience all week.
[01:09:24.140 --> 01:09:24.980]  It's been awesome.
[01:09:25.380 --> 01:09:27.820]  I feel blessed to be on the team now.
[01:09:27.820 --> 01:09:31.300]  So yeah, if you're listening, thank you.
[01:09:31.300 --> 01:09:33.900]  Yeah, Mike is the one trimming that weed this week.
[01:09:33.900 --> 01:09:36.140]  That's when you're a new guy, we make you trim for a week.
[01:09:36.140 --> 01:09:37.620]  So he's trimming buds.
[01:09:37.620 --> 01:09:41.060]  So tell us what you think of the trim job.
[01:09:41.060 --> 01:09:45.060]  Right, feel free to critique me at NemoPunk15 on Twitter.
[01:09:45.060 --> 01:09:45.900]  Yeah.
[01:09:45.900 --> 01:09:47.380]  All right, you guys, we should probably wrap up
[01:09:47.380 --> 01:09:50.140]  this podcast, we've been going for an hour and 10 minutes.
[01:09:50.140 --> 01:09:51.380]  Dude, once again, Mike, thanks for coming,
[01:09:51.380 --> 01:09:53.860]  taking time away from the little guy.
[01:09:53.860 --> 01:09:54.780]  Taking time away from the wife,
[01:09:54.780 --> 01:09:56.780]  time away from your fucking pack of dogs.
[01:09:56.780 --> 01:09:57.940]  Thanks for listening, everybody.
[01:09:57.940 --> 01:09:59.980]  And the new house, you got all kinds of good shit going on.
[01:09:59.980 --> 01:10:01.540]  Yeah, I've got a lot of things going on.
[01:10:01.540 --> 01:10:02.860]  That's why it was so nice to get over here
[01:10:02.860 --> 01:10:05.020]  and just do a good show and chill for a minute.
[01:10:05.020 --> 01:10:06.820]  Take some dabs.
[01:10:06.820 --> 01:10:09.980]  Ben, thanks to everybody for listening, I appreciate it.
[01:10:09.980 --> 01:10:11.380]  It's fun hanging out with everybody,
[01:10:11.380 --> 01:10:12.940]  giving everybody some grow advice.
[01:10:12.940 --> 01:10:14.820]  I feel like we're all friends now.
[01:10:14.820 --> 01:10:15.740]  It's awesome.
[01:10:15.740 --> 01:10:16.820]  I'd love to hear from you.
[01:10:16.820 --> 01:10:18.620]  Let me know what you think of this podcast.
[01:10:18.620 --> 01:10:19.940]  Grow from your heart at hotmail.com.
[01:10:19.940 --> 01:10:22.740]  You can find me on the Twitter, it's at GFYH podcast.
[01:10:22.740 --> 01:10:24.020]  You can stalk me on Facebook.
[01:10:24.020 --> 01:10:27.060]  Simply search for the grow from your heart podcast
[01:10:27.060 --> 01:10:28.060]  or on Instagram.
[01:10:28.060 --> 01:10:30.260]  If you want to check out my cannabis photography,
[01:10:30.260 --> 01:10:33.540]  I on Instagram, I am Irie underscore genetics.
[01:10:33.540 --> 01:10:36.820]  I R I E underscore genetics.
[01:10:36.820 --> 01:10:37.780]  That is my seed company.
[01:10:37.780 --> 01:10:39.700]  That's my breeding program.
[01:10:39.700 --> 01:10:41.980]  Check out all my super cool cannabis photography.
[01:10:41.980 --> 01:10:43.900]  There are pictures from the grow at three rivers.
[01:10:43.900 --> 01:10:45.260]  There's pictures from my personal grow.
[01:10:45.260 --> 01:10:46.700]  There's pictures from other friends grow
[01:10:46.700 --> 01:10:48.620]  that don't want to be identified.
[01:10:48.620 --> 01:10:50.140]  I take all the pictures myself.
[01:10:50.140 --> 01:10:51.780]  A lot of it is strains that I have bred.
[01:10:51.820 --> 01:10:54.220]  I take a lot of pride in my grows and my photos.
[01:10:54.220 --> 01:10:55.060]  So check it out.
[01:10:55.060 --> 01:10:55.940]  You might enjoy it.
[01:10:55.940 --> 01:11:00.260]  Also check out patreon.com slash grow from your heart.
[01:11:00.260 --> 01:11:02.980]  If you are interested in supporting the podcast financially,
[01:11:02.980 --> 01:11:03.820]  that's how you can do it.
[01:11:03.820 --> 01:11:06.260]  Patreon.com slash grow from your heart.
[01:11:06.260 --> 01:11:09.540]  Patreon is P A T R E O N.
[01:11:09.540 --> 01:11:11.900]  Patreon.com slash grow from your heart.
[01:11:11.900 --> 01:11:13.860]  For more information there, I would love your support.
[01:11:13.860 --> 01:11:16.020]  If you're interested in sponsoring the podcast
[01:11:16.020 --> 01:11:17.900]  or if you've got a product you would like Mike and I
[01:11:17.900 --> 01:11:21.100]  to review, contact me, send me an email.
[01:11:21.140 --> 01:11:22.780]  growfromyourheartathotmail.com.
[01:11:22.780 --> 01:11:24.460]  We'll give you all of the information you need
[01:11:24.460 --> 01:11:26.420]  on how to get a product in my hands.
[01:11:26.420 --> 01:11:27.260]  We will check it out.
[01:11:27.260 --> 01:11:28.860]  We will talk about it on the show
[01:11:28.860 --> 01:11:30.620]  and we can ship it back to you if you want it back.
[01:11:30.620 --> 01:11:32.660]  If not, we'll add it to the collection of cool ass toys
[01:11:32.660 --> 01:11:34.940]  that sits on the table that the podcast guests
[01:11:34.940 --> 01:11:37.980]  get to come and smoke through, play with, whatever.
[01:11:37.980 --> 01:11:40.660]  We can do it however you would like.
[01:11:40.660 --> 01:11:42.220]  Mike, you got anything to say
[01:11:42.220 --> 01:11:45.780]  before we wrap up this hour and 15 minute podcast?
[01:11:45.780 --> 01:11:48.700]  Keep the emails coming folks.
[01:11:48.700 --> 01:11:50.580]  Honestly, that was an amazing email.
[01:11:51.100 --> 01:11:52.580]  There are a lot of great emails in the pile.
[01:11:52.580 --> 01:11:54.260]  We just can't get through them because Mike talks a lot.
[01:11:54.260 --> 01:11:56.220]  Lots of great points.
[01:11:56.220 --> 01:11:58.620]  Honestly, when I go back and listen to shows,
[01:11:59.580 --> 01:12:02.060]  the ones with listener generated content
[01:12:02.060 --> 01:12:04.020]  where somebody has a specific question,
[01:12:05.320 --> 01:12:07.540]  those tend to be the shows that I find myself
[01:12:07.540 --> 01:12:09.300]  really getting into a third time.
[01:12:09.300 --> 01:12:10.300]  Cool, a third time.
[01:12:10.300 --> 01:12:11.500]  You listen three times?
[01:12:12.980 --> 01:12:15.220]  You listed off all the shit I got going right now.
[01:12:15.220 --> 01:12:19.020]  I can only take fucking Pandora for so many hours a day.
[01:12:19.020 --> 01:12:20.500]  I end up going through podcasts
[01:12:20.500 --> 01:12:24.340]  and I'll burn through an entire run of a podcast in a week.
[01:12:24.340 --> 01:12:25.300]  Nice, nice.
[01:12:25.300 --> 01:12:26.700]  I think I'm listening to too many shows
[01:12:26.700 --> 01:12:28.380]  because I can't get them all in.
[01:12:28.380 --> 01:12:29.700]  When you're going 18 hours a day
[01:12:29.700 --> 01:12:31.500]  and there's always something playing in the background,
[01:12:31.500 --> 01:12:33.460]  you just burn through a lot of fucking content.
[01:12:33.460 --> 01:12:34.500]  Very true.
[01:12:34.500 --> 01:12:36.420]  Hey, I hope you guys are enjoying the Thursday episodes
[01:12:36.420 --> 01:12:37.260]  I'm putting out.
[01:12:37.260 --> 01:12:39.900]  I've been putting out big old chunks of Thursday episodes.
[01:12:39.900 --> 01:12:41.700]  Thanks for asking.
[01:12:41.700 --> 01:12:43.740]  I've been trying to get like five episodes.
[01:12:43.740 --> 01:12:46.780]  Dude, that three, three and a half hour chunk.
[01:12:46.780 --> 01:12:48.420]  Yeah, does that not fuck up your phone?
[01:12:48.780 --> 01:12:49.620]  Does that not mess up your data?
[01:12:49.620 --> 01:12:51.140]  Is everything legit with that?
[01:12:51.140 --> 01:12:53.420]  I'm on wifi constantly.
[01:12:53.420 --> 01:12:56.020]  I'm never off wifi long enough for that to fuck with me.
[01:12:56.020 --> 01:12:56.900]  Cool, I just didn't.
[01:12:56.900 --> 01:12:59.220]  I've got an iPhone and I've got the unlimited plan.
[01:12:59.220 --> 01:13:00.220]  That's funny.
[01:13:00.220 --> 01:13:02.260]  I got an offer for the internet company
[01:13:02.260 --> 01:13:05.940]  who used to fuck me with that particular trick.
[01:13:05.940 --> 01:13:08.260]  So I feel for people who have to deal with data
[01:13:08.260 --> 01:13:09.100]  and stuff like that.
[01:13:09.100 --> 01:13:11.500]  But yeah, be careful which episode you download.
[01:13:11.500 --> 01:13:12.980]  Yeah, some of them are three hours.
[01:13:12.980 --> 01:13:14.340]  The Thursday episodes can get long,
[01:13:14.340 --> 01:13:16.340]  but man, I love that big fat chunk of content.
[01:13:16.380 --> 01:13:18.220]  I save them as a smaller file.
[01:13:18.220 --> 01:13:19.780]  They're not as high quality.
[01:13:19.780 --> 01:13:23.620]  So they're the same size file as a short episode
[01:13:23.620 --> 01:13:28.200]  because they're not saved as a Apple enhanced podcast file.
[01:13:28.200 --> 01:13:29.940]  I just save them as a shitty MP3.
[01:13:30.940 --> 01:13:33.380]  For the start of the show, the original topic,
[01:13:33.380 --> 01:13:36.260]  old shows deep in the playlist,
[01:13:36.260 --> 01:13:40.900]  we've covered everything you're gonna find in a girl book
[01:13:40.900 --> 01:13:42.220]  two or three different ways.
[01:13:42.220 --> 01:13:43.300]  Oh yeah.
[01:13:43.300 --> 01:13:46.260]  If you like the show and you don't like reading,
[01:13:47.100 --> 01:13:49.100]  you can dig through old episodes
[01:13:49.100 --> 01:13:50.540]  and learn everything you need to know
[01:13:50.540 --> 01:13:52.540]  to be a really successful grower.
[01:13:52.540 --> 01:13:55.620]  And I've currently got the first 65 episodes available
[01:13:55.620 --> 01:13:57.880]  on my YouTube channel at Grow From Your Heart on YouTube.
[01:13:57.880 --> 01:13:58.820]  I don't know how to find it.
[01:13:58.820 --> 01:14:00.300]  It's like, just go to YouTube
[01:14:00.300 --> 01:14:01.740]  and search for Grow From Your Heart podcast.
[01:14:01.740 --> 01:14:02.580]  It'll come up.
[01:14:02.580 --> 01:14:04.860]  There's a playlist of the first 20
[01:14:04.860 --> 01:14:07.720]  that's borrowed from the iRegionetics YouTube channel,
[01:14:07.720 --> 01:14:08.800]  which doesn't do shit anymore.
[01:14:08.800 --> 01:14:10.220]  There's nothing up there.
[01:14:10.220 --> 01:14:12.500]  But the playlist is there.
[01:14:12.500 --> 01:14:14.980]  And then the other 45 are there
[01:14:14.980 --> 01:14:16.260]  on the Grow From Your Heart channel.
[01:14:16.260 --> 01:14:18.200]  So you can watch the first 60 episodes.
[01:14:18.200 --> 01:14:19.540]  You guys, it's not video of me.
[01:14:19.540 --> 01:14:21.980]  It's just screenshots of random shit.
[01:14:21.980 --> 01:14:23.100]  But all of the audio is there.
[01:14:23.100 --> 01:14:23.940]  So you can listen to every episode.
[01:14:23.940 --> 01:14:28.540]  I wanna say like 33 to 36 and like 40 to 50.
[01:14:28.540 --> 01:14:32.100]  Up into the 70s, there are a lot of great episodes.
[01:14:32.100 --> 01:14:33.820]  There are episodes where we sit down
[01:14:33.820 --> 01:14:36.260]  and the show starts off with Get Your Pen.
[01:14:36.260 --> 01:14:38.000]  Yeah, well, I've written entire,
[01:14:38.000 --> 01:14:40.140]  I've typed out entire seven or eight,
[01:14:40.140 --> 01:14:41.940]  10 page fucking podcasts.
