[00:03.900 --> 00:31.360]  Welcome back, Podcast World.
[20:25.230 --> 20:26.230]  trap.
[20:26.230 --> 20:27.230]  I'm stuck here.
[20:27.230 --> 20:30.370]  And then we come in in the morning and we get to find out what kind of bugs were messing
[20:30.370 --> 20:34.990]  around in the garden, having a party while we were at home trying to get some rest.
[20:34.990 --> 20:39.150]  Yellow sticky traps are really affordable and they are a really early indicator of the
[20:39.150 --> 20:40.810]  presence of pests.
[20:40.810 --> 20:42.530]  So hang up your sticky traps.
[20:42.590 --> 20:44.290]  Check them on a daily basis.
[20:44.290 --> 20:49.230]  If you start seeing things stuck to them, investigate what that pest is and treat accordingly.
[20:49.230 --> 20:53.850]  Then hang up fresh sticky traps and see if that problem has gone away or if it has gotten
[20:53.850 --> 20:55.970]  worse or if anything new pops up.
[20:55.970 --> 20:59.290]  But if you're going to use the yellow sticky traps, there has to be some sort of method
[20:59.290 --> 21:00.370]  to your madness.
[21:00.370 --> 21:02.210]  You have to hang them strategically.
[21:02.210 --> 21:04.750]  You have to check them and you have to replace them.
[21:04.750 --> 21:08.190]  And if you see something, you have to react accordingly.
[21:08.190 --> 21:10.850]  So now we have two methods of finding bugs in our garden.
[21:10.850 --> 21:15.290]  We can use our own vision from scouting and then we can use yellow sticky traps to assist
[21:15.290 --> 21:16.290]  us.
[21:16.290 --> 21:20.990]  Our next step is to learn to use our integrated pest management system to continue to prevent
[21:20.990 --> 21:22.390]  infestations.
[21:22.390 --> 21:27.410]  And we also need to learn what to do if a pest infestation should occur.
[21:27.410 --> 21:31.950]  In a strategic pest management system, it's always wise to have preventative measures
[21:31.950 --> 21:32.990]  in place.
[21:32.990 --> 21:36.590]  Why wait until we've got bugs to start treating for bugs?
[21:36.590 --> 21:41.690]  Let's make it uncomfortable and undesirable for the pests we know may arrive.
[21:41.690 --> 21:45.710]  Now before we talk about options, let's talk a little bit about ethics.
[21:45.710 --> 21:48.090]  You can choose predator bugs.
[21:48.090 --> 21:50.170]  You can choose organic sprays.
[21:50.170 --> 21:52.850]  You can choose harsh chemical sprays.
[21:52.850 --> 21:57.890]  Whatever you choose to treat your garden is up to you.
[21:57.890 --> 22:00.770]  I encourage you to use something safe.
[22:00.770 --> 22:01.930]  Is it safe to you?
[22:01.930 --> 22:03.610]  Is it safe to the consumer?
[22:03.610 --> 22:04.890]  Is it safe to your pets?
[22:04.890 --> 22:07.830]  And is it overall safe to our environment?
[22:07.830 --> 22:11.670]  If you're going to smoke it yourself, spray whatever you are comfortable with spraying
[22:11.670 --> 22:12.670]  on your garden.
[22:12.670 --> 22:13.670]  That's yours.
[22:13.670 --> 22:14.670]  You can do whatever you want.
[22:14.670 --> 22:18.590]  I probably don't want to smoke it if you sprayed it with a few things, but if it's yours and
[22:18.590 --> 22:22.910]  you're sure it's not going anywhere, you can treat it however you are comfortable.
[22:22.910 --> 22:27.230]  If you have other consumers that are going to consume your product, keep their health
[22:27.230 --> 22:29.070]  and safety in mind.
[22:29.070 --> 22:32.010]  Not everybody is a young, healthy person.
[22:32.010 --> 22:37.310]  Some people may have underlying health issues that may be exacerbated by a pesticide or
[22:37.310 --> 22:39.870]  an essential oil or a botanical oil.
[22:39.870 --> 22:44.870]  Keep other people in mind if you are going to share, sell, or dispense your product in
[22:44.870 --> 22:46.110]  any sort of way.
[22:46.110 --> 22:50.870]  Then, of course, please make sure that your pest management system is environmentally
[22:50.870 --> 22:51.870]  friendly.
[22:51.870 --> 22:57.190]  We also need to keep in mind the long-term effects of whatever we choose to use.
[22:57.190 --> 23:01.990]  Beneficial mites will have a long-term environmental effect, but it is a much gentler effect than
[23:01.990 --> 23:05.130]  if we went outside and sprayed harsh chemicals.
[23:05.130 --> 23:06.630]  Think about long-term.
[23:06.630 --> 23:11.530]  Think about exposure, not just to the plants, the environment, the soil, your neighbor's
[23:11.530 --> 23:13.610]  gardens, but also to yourself.
[23:13.610 --> 23:17.730]  You've got to apply those chemicals or pesticides or botanical oils.
[23:17.730 --> 23:20.470]  Think about if they're going to harm you over time.
[23:20.470 --> 23:23.630]  Also think about ... This is something we don't think about often enough here, but I'm
[23:23.630 --> 23:25.790]  trying to gear myself more toward.
[23:25.790 --> 23:30.290]  Think about the ethics of the company that makes the products you are using.
[23:30.290 --> 23:31.690]  Does that company care?
[23:31.690 --> 23:33.190]  Do they care about the environment?
[23:33.190 --> 23:34.530]  Do they care about people?
[23:34.530 --> 23:36.050]  Do they care about cannabis?
[23:36.050 --> 23:38.410]  Are they opposed to cannabis?
[23:38.410 --> 23:42.490]  There are some companies out there that make products that are available at the hydro store
[23:42.490 --> 23:47.950]  that are completely opposed to cannabis and cannabis legalization.
[23:47.950 --> 23:51.530]  Why would we buy those products to support those people?
[23:51.530 --> 23:57.130]  When it comes to selecting a pesticide, understand the company, understand the product you're
[23:58.130 --> 24:03.410]  the active ingredient, and understand the effects of that ingredient in the long term.
[24:03.410 --> 24:07.130]  Understand what it's doing to yourself, understand what it's doing to your consumers, and try
[24:07.130 --> 24:10.010]  to understand what it does to the environment.
[24:10.010 --> 24:13.330]  Then really think about if that's something you can support, if that is something you
[24:13.330 --> 24:16.530]  would be proud to say you did, if that is something you would stand behind.
[24:16.530 --> 24:19.970]  If you're proud of it, if you can support it, and you'd put your signature on it, go
[24:19.970 --> 24:21.350]  ahead and use that product.
[24:21.350 --> 24:22.970]  Do what you're comfortable with.
[24:22.970 --> 24:25.330]  Now let's talk a little bit more about preventative.
[24:25.330 --> 24:27.290]  That's where I was headed with all of that.
[24:27.290 --> 24:28.450]  Preventative measures.
[24:28.450 --> 24:32.390]  It's okay to start treating for a pest problem before you see a pest problem.
[24:32.390 --> 24:35.370]  Why wouldn't we go ahead and make an undesirable environment?
[24:35.370 --> 24:37.170]  What are easy ways to do that?
[24:37.170 --> 24:40.650]  An easy way to do that is to already apply beneficial insects.
[24:40.650 --> 24:45.790]  Why not start a colony of beneficial bugs in our garden before the bad bugs even have
[24:45.790 --> 24:47.290]  a chance to take hold?
[24:47.290 --> 24:52.030]  You can start getting your persimilis, your swarskies, whatever you decide to use in there.
[24:52.030 --> 24:53.130]  Do a little bit of research.
[24:53.130 --> 24:55.570]  Make sure that you order the proper bugs that work for your environment.
[24:55.570 --> 24:59.930]  Your temperature and humidity will play a huge factor in the bugs that you need to order.
[24:59.930 --> 25:01.070]  But get some predators in there.
[25:01.070 --> 25:06.290]  Get the army established and get them started before the bad guys can even get started.
[25:06.290 --> 25:10.210]  Another route you can take is by spraying pesticide applications.
[25:10.210 --> 25:15.210]  You can use your essential oils, your botanical oils, or you can use your light or heavy chemical
[25:15.210 --> 25:16.810]  sprays, whatever you choose to use.
[25:16.810 --> 25:21.370]  You can start applying them before you see an insect infestation.
[25:21.370 --> 25:24.850]  That way, if a bug does try to creep down the ducting, it jumps on the plant and it
[25:24.850 --> 25:25.850]  goes, oh, fuck that.
[25:25.850 --> 25:27.010]  I don't want to be here at all.
[25:27.010 --> 25:28.010]  And it just tries to run.
[25:28.010 --> 25:29.370]  It doesn't invite its friends.
[25:29.370 --> 25:34.090]  You can create that undesirable environment before you even get an infestation.
[25:34.090 --> 25:37.670]  I would start with a schedule and a strategy.
[25:37.670 --> 25:41.250]  Decide that you're going to spray every so often, and then decide that you need to rotate
[25:41.250 --> 25:45.570]  your products this frequently, and then set a schedule and a routine.
[25:45.570 --> 25:48.970]  And then if you see anything, you can step up your game accordingly.
[25:48.970 --> 25:52.410]  We'll talk more about scheduling and strategy a little later.
[25:52.410 --> 25:56.730]  Now let's say we have been scouting and we have been doing our preventative sprays, and
[25:56.730 --> 25:59.450]  now we have discovered some pests.
[25:59.450 --> 26:00.890]  Now how do we treat them?
[26:00.890 --> 26:01.950]  What's the first step?
[26:01.950 --> 26:05.410]  The first step is to correctly identify your pest.
[26:05.410 --> 26:09.490]  On a commercial scale, it would save a lot of time and energy to treat for the correct
[26:09.490 --> 26:11.610]  pest the first time.
[26:11.610 --> 26:15.070]  So the first step is to correctly identify our pest.
[26:15.190 --> 26:19.430]  The next step is to think about how do we want to treat this problem.
[26:19.430 --> 26:20.950]  Do we want to use predators?
[26:20.950 --> 26:23.110]  Do we want to use horticultural oils?
[26:23.110 --> 26:24.790]  Do we want to use botanical sprays?
[26:24.790 --> 26:26.670]  Do we want to get in there with essential oils?
[26:26.670 --> 26:31.390]  Or do we want to step up our game and start using light pesticides or maybe even stronger
[26:31.390 --> 26:32.390]  pesticides?
[26:32.390 --> 26:33.390]  This is where we have to think about that.
[26:33.390 --> 26:37.630]  A lot of the essential oils and the hippie products aren't going to get rid of a strong
[26:37.630 --> 26:38.710]  infestation.
[26:38.710 --> 26:42.150]  That's where you'll need to step up to a mild pesticide.
[26:42.150 --> 26:44.310]  A lot of the pesticides are organic.
[26:44.310 --> 26:46.630]  A lot of those will work for you.
[26:46.630 --> 26:50.110]  If you've got a serious infestation and you don't want to deal with some organic stuff,
[26:50.110 --> 26:52.470]  you can step your way up to more harsh chemicals.
[26:52.470 --> 26:56.230]  But like I said, those are toxic and they become dangerous and you need to think about
[26:56.230 --> 26:59.390]  the ethics of what you are giving to other people.
[26:59.390 --> 27:03.230]  Now if you're trying to stay more organic, if you're doing a TLO sort of setup, you can
[27:03.230 --> 27:05.170]  introduce predator bugs.
[27:05.170 --> 27:06.590]  Predators are expensive.
[27:06.590 --> 27:10.110]  You also have to have specific insects to battle specific insects.
[27:10.110 --> 27:13.430]  You can't just release one thing and expect it to go take care of any bug that you may
[27:13.550 --> 27:14.550]  get.
[27:14.550 --> 27:15.830]  So predators are an option.
[27:15.830 --> 27:17.390]  They're also time consuming.
[27:17.390 --> 27:19.230]  You have to get out there and let them go.
[27:19.230 --> 27:20.230]  You have to apply.
[27:20.230 --> 27:23.350]  They either come in satchets or they come in a bottle with a little spout.
[27:23.350 --> 27:24.630]  You got to let them out somehow.
